Company_ID,Account_Age_Months,Monthly_Recurring_Revenue,Active_Users,Support_Tickets_Last_Month,Days_Since_Last_Login,Contract_Type,Churn
CMP_4871,1,9136.09415751895,361,8,1,Month-to-Month,0
CMP_4872,55,776.6759573965002,10,3,6,Month-to-Month,0
CMP_4873,8,7806.523563319342,345,11,19,Month-to-Month,0
CMP_4874,37,9068.140931614444,311,3,86,Two Year,0
CMP_4875,32,4740.368504584297,40,14,43,Month-to-Month,1
CMP_4876,48,5731.559668971144,331,8,8,Month-to-Month,0
CMP_4877,43,9472.40503487936,360,7,69,Month-to-Month,1
CMP_4878,37,2516.636395212387,285,11,52,Month-to-Month,1
CMP_4879,4,5441.281053954506,399,14,73,Two Year,1
CMP_4880,30,5009.850707718023,304,1,47,One Year,0
CMP_4881,6,2954.7301547685156,18,7,85,One Year,1
CMP_4882,46,8276.635688544526,241,0,28,Month-to-Month,0
CMP_4883,54,9046.20565025074,289,8,46,Two Year,1
CMP_4884,19,7928.359507987984,334,8,4,One Year,0
CMP_4885,32,2355.9101280617797,54,12,88,Month-to-Month,1
CMP_4886,9,1324.1120372631249,265,14,8,Month-to-Month,0
CMP_4887,12,6251.722610400752,460,7,61,Two Year,1
CMP_4888,11,1042.4002248438974,114,10,17,One Year,0
CMP_4889,46,6891.8459413018,201,4,34,One Year,0
CMP_4890,55,5539.030093108806,382,4,20,Month-to-Month,0
CMP_4891,16,6796.464461064804,256,12,80,Month-to-Month,1
CMP_4892,1,6106.622349672568,92,2,74,One Year,0
CMP_4893,45,4515.674410508142,492,4,34,One Year,0
CMP_4894,55,2408.3332113321685,317,3,43,One Year,0
CMP_4895,53,3404.1702901996414,30,0,10,One Year,0
CMP_4896,21,5482.755455080276,266,8,30,Month-to-Month,0
CMP_4897,30,6692.746889652256,148,14,25,One Year,0
CMP_4898,13,7905.08866040302,64,9,57,Two Year,1
CMP_4899,34,7788.121825266077,360,13,63,Two Year,1
CMP_4900,4,9740.543060980312,272,3,71,Month-to-Month,1
CMP_4901,28,3215.4937623023898,79,2,47,Month-to-Month,1
CMP_4902,38,1175.5517280276495,7,5,84,Two Year,0
CMP_4903,58,3783.740887647663,67,0,81,One Year,0
CMP_4904,31,7561.297514628728,240,4,3,One Year,0
CMP_4905,59,4662.060684816304,452,14,46,Two Year,1
CMP_4906,55,8268.990090599484,450,6,36,One Year,1
CMP_4907,27,5718.600469267142,233,1,26,One Year,0
CMP_4908,5,9333.02136498978,394,9,10,Month-to-Month,0
CMP_4909,25,9504.702698991154,279,8,34,Month-to-Month,1
CMP_4910,3,1158.392807178113,22,11,78,Month-to-Month,1
CMP_4911,33,4835.927677268031,84,14,8,Two Year,0
CMP_4912,4,6292.046081870896,219,5,55,Month-to-Month,1
CMP_4913,25,2930.7891377160213,175,1,10,Month-to-Month,0
CMP_4914,20,4367.229404100312,489,7,57,Two Year,1
CMP_4915,34,6937.974640618134,333,7,79,One Year,1
CMP_4916,26,2653.9751555344337,259,0,86,One Year,0
CMP_4917,5,6218.822853257298,391,11,45,Month-to-Month,1
CMP_4918,35,7125.754367560908,130,0,50,Two Year,0
CMP_4919,28,1359.714955410734,259,0,64,Month-to-Month,1
CMP_4920,29,5226.528502260801,76,11,2,Month-to-Month,1
CMP_4921,9,2999.2602842798124,42,3,45,Month-to-Month,1
CMP_4922,52,7381.670381981424,328,3,62,Month-to-Month,1
CMP_4923,38,2300.7773311009346,208,7,14,Month-to-Month,0
CMP_4924,50,8976.260197612011,176,0,74,One Year,0
CMP_4925,6,4593.942696924105,227,9,15,Month-to-Month,1
CMP_4926,19,2381.0287879217585,221,2,14,One Year,0
CMP_4927,44,4661.207065328129,249,10,31,Month-to-Month,1
CMP_4928,57,4383.065746681015,340,0,29,Month-to-Month,0
CMP_4929,11,4574.7301151902475,195,8,27,One Year,0
CMP_4930,2,6062.832288225745,302,9,85,Two Year,1
CMP_4931,47,5451.150386678606,324,11,9,Two Year,0
CMP_4932,44,1922.8827509685755,186,8,20,Two Year,0
CMP_4933,44,1123.001190143045,338,6,58,One Year,1
CMP_4934,9,7429.446762902135,387,12,79,One Year,1
CMP_4935,21,5817.315641318978,209,11,88,One Year,1
CMP_4936,24,3910.5072967530054,365,14,49,One Year,1
CMP_4937,34,8179.399313731702,203,7,57,Month-to-Month,1
CMP_4938,22,4186.555505479091,336,0,16,One Year,0
CMP_4939,3,8061.668351205772,169,4,75,Month-to-Month,1
CMP_4940,12,3404.6832113675596,246,14,8,Month-to-Month,1
CMP_4941,28,1192.0303266793976,392,13,67,One Year,1
CMP_4942,30,9360.077091099327,134,1,19,Month-to-Month,0
CMP_4943,26,4248.235728173046,231,12,67,Month-to-Month,1
CMP_4944,48,8030.57944206909,126,0,36,Month-to-Month,1
CMP_4945,21,3151.8692656118924,48,2,89,Two Year,0
CMP_4946,28,6640.468565174732,455,6,60,Month-to-Month,1
CMP_4947,56,8796.453295948419,200,0,36,Month-to-Month,1
CMP_4948,26,895.618212229813,362,10,11,Two Year,0
CMP_4949,33,8391.03976451785,208,1,51,Month-to-Month,1
CMP_4950,21,5927.663547233322,471,1,80,Month-to-Month,1
CMP_4951,35,6270.981662131408,462,3,55,Month-to-Month,1
CMP_4952,52,5470.001007656835,322,14,54,Month-to-Month,1
CMP_4953,34,8807.513481194603,261,11,17,Month-to-Month,1
CMP_4954,41,912.6168937385559,21,2,62,Month-to-Month,1
CMP_4955,51,2979.769719590557,276,2,42,Month-to-Month,1
CMP_4956,47,8819.744119161976,13,9,24,Two Year,0
CMP_4957,18,7647.284174053581,253,4,17,One Year,0
CMP_4958,58,667.6290216967556,441,2,48,One Year,0
CMP_4959,11,5411.559690492232,205,10,84,Month-to-Month,1
CMP_4960,57,5530.940466770411,63,6,86,Month-to-Month,1
CMP_4961,23,4308.380283715149,379,4,70,Two Year,0
CMP_4962,48,3325.236654588902,397,3,7,Month-to-Month,0
CMP_4963,22,6976.3860789172495,144,11,14,Two Year,0
CMP_4964,17,2474.0094146951615,123,2,11,Month-to-Month,0
CMP_4965,5,8090.011339681208,45,14,12,Two Year,0
CMP_4966,44,8128.853027290982,403,11,5,Month-to-Month,1
CMP_4967,11,4444.983656941795,326,3,5,Month-to-Month,0
CMP_4968,30,3193.7061036416526,335,13,20,One Year,0
CMP_4969,15,3196.8427251117755,271,14,54,One Year,1
CMP_4970,27,5081.767577963996,12,11,55,Month-to-Month,1
CMP_4971,35,7336.002635118908,187,1,58,Two Year,0
CMP_4972,33,3909.2525644416583,484,0,79,Month-to-Month,1
CMP_4973,20,6295.411781848639,138,2,30,Month-to-Month,0
CMP_4974,16,4133.602375534646,185,10,24,One Year,0
CMP_4975,34,3392.9702969381415,408,1,87,One Year,0
CMP_4976,2,736.1654012000445,427,0,73,Two Year,0
CMP_4977,35,537.184004486211,359,0,3,Month-to-Month,0
CMP_4978,40,2658.4729394040423,76,1,48,Month-to-Month,1
CMP_4979,56,4360.859724609457,117,12,71,One Year,1
CMP_4980,28,8586.981089939572,111,12,22,Month-to-Month,1
CMP_4981,47,8085.600307839041,294,8,14,Month-to-Month,1
CMP_4982,39,3038.069994585904,317,12,48,Month-to-Month,1
CMP_4983,6,2823.134208350844,121,12,29,Month-to-Month,1
CMP_4984,9,2659.5596751652606,124,4,50,Month-to-Month,1
CMP_4985,20,3722.7547350242367,151,8,80,Month-to-Month,1
CMP_4986,1,5232.887835836011,331,7,10,One Year,0
CMP_4987,8,4667.343834299967,419,12,71,One Year,1
CMP_4988,55,2573.595388424191,214,10,89,Month-to-Month,1
CMP_4989,23,1739.2883944643713,300,5,27,Month-to-Month,0
CMP_4990,3,619.4892186188562,402,0,79,Month-to-Month,1
CMP_4991,4,1962.6507673317867,107,9,28,Month-to-Month,0
CMP_4992,58,7200.885516844123,128,4,9,One Year,0
CMP_4993,25,2814.566408783038,249,11,71,Two Year,1
CMP_4994,47,4951.717196154344,383,0,80,One Year,0
CMP_4995,38,6117.360914770825,360,6,26,One Year,0
CMP_4996,15,8924.988576900267,213,9,81,Month-to-Month,1
CMP_4997,21,8944.123434737485,425,13,87,Month-to-Month,1
CMP_4998,35,7584.47046997291,432,10,8,Two Year,0
CMP_4999,57,833.9914244607635,397,7,2,Two Year,0
CMP_5000,53,5963.168981311442,318,7,57,Month-to-Month,1
CMP_5001,53,7972.542972899311,408,6,52,Month-to-Month,1
CMP_5002,46,664.2364252519505,113,1,58,One Year,0
CMP_5003,52,5722.003829737494,381,4,3,Month-to-Month,0
CMP_5004,14,8648.75938496728,352,3,8,One Year,0
CMP_5005,36,5003.969720501535,54,4,59,Two Year,0
CMP_5006,12,539.0089275257603,408,9,2,Month-to-Month,0
CMP_5007,17,604.6269041882708,109,8,62,Two Year,1
CMP_5008,39,4458.042355430631,424,14,49,Two Year,1
CMP_5009,9,1972.5823404591683,377,3,20,Two Year,0
CMP_5010,35,6812.281242385966,31,14,29,Month-to-Month,1
CMP_5011,13,7233.593016608463,460,14,17,Month-to-Month,0
CMP_5012,15,2189.8580568759717,292,11,74,One Year,1
CMP_5013,18,8941.066240982605,261,7,22,Month-to-Month,0
CMP_5014,51,4698.124527299796,277,7,6,Month-to-Month,0
CMP_5015,33,1857.0361221232754,141,1,62,Month-to-Month,1
CMP_5016,6,7760.390181659257,344,13,31,One Year,1
CMP_5017,59,8004.757750159342,305,5,62,Month-to-Month,1
CMP_5018,27,6573.306990321847,484,4,12,Month-to-Month,0
CMP_5019,23,8607.922755424253,326,1,12,Month-to-Month,0
CMP_5020,59,7505.043234291377,36,11,63,One Year,1
CMP_5021,27,8880.95450365641,49,9,16,One Year,0
CMP_5022,34,4621.936460612055,269,3,25,Month-to-Month,0
CMP_5023,56,7602.172716944703,34,6,22,Two Year,0
CMP_5024,46,9997.639852575921,88,12,88,Month-to-Month,1
CMP_5025,38,7386.846376436382,170,0,76,One Year,0
CMP_5026,14,1584.7459122527555,320,14,18,One Year,0
CMP_5027,36,5424.027863077238,5,8,45,One Year,1
CMP_5028,53,6079.8040168087655,253,9,80,Month-to-Month,1
CMP_5029,8,2155.0014131782145,265,11,68,Two Year,1
CMP_5030,35,9647.470524691356,67,0,12,Two Year,0
CMP_5031,19,2168.0078875288546,487,14,49,One Year,1
CMP_5032,30,2186.8002372756164,168,11,33,Month-to-Month,1
CMP_5033,14,9194.087810758272,325,4,86,Month-to-Month,1
CMP_5034,59,4919.451614655875,338,6,63,One Year,1
CMP_5035,20,1100.2886531079039,205,7,18,Month-to-Month,0
CMP_5036,49,6182.781249416022,226,1,54,One Year,0
CMP_5037,25,6217.350312013955,156,3,27,Month-to-Month,0
CMP_5038,40,1112.757207522337,136,1,83,One Year,0
CMP_5039,24,9738.963708519788,118,3,78,Month-to-Month,1
CMP_5040,14,5668.284670298468,466,14,25,Month-to-Month,1
CMP_5041,26,5818.059360707761,221,5,34,Month-to-Month,1
CMP_5042,38,5441.096437772748,200,5,88,Month-to-Month,1
CMP_5043,23,6301.95190662389,285,11,60,One Year,1
CMP_5044,22,3010.847651350672,206,12,54,One Year,1
CMP_5045,48,3228.7928057609874,487,1,87,One Year,0
CMP_5046,57,5357.721353063261,139,10,5,One Year,0
CMP_5047,19,8163.515620254006,238,3,36,One Year,0
CMP_5048,46,973.7134766946992,145,3,54,Month-to-Month,1
CMP_5049,51,6232.340016092337,200,13,88,Month-to-Month,1
CMP_5050,3,8164.3923538099825,47,0,36,Month-to-Month,1
CMP_5051,42,1990.714084353658,61,14,69,One Year,1
CMP_5052,19,642.7141488153798,424,13,39,Month-to-Month,1
CMP_5053,9,3470.7763038438516,146,1,70,Month-to-Month,1
CMP_5054,28,6087.365213931183,214,13,4,One Year,0
CMP_5055,20,1813.6901473451032,76,2,74,Two Year,0
CMP_5056,45,4548.162524238613,228,12,65,One Year,1
CMP_5057,7,5747.05422505564,31,14,85,One Year,1
CMP_5058,14,6189.389400194513,132,10,40,One Year,1
CMP_5059,9,3106.911349503564,110,4,37,Month-to-Month,1
CMP_5060,59,4300.281541869768,169,10,67,One Year,1
CMP_5061,55,7894.222676141808,219,7,31,Two Year,1
CMP_5062,57,9441.539594146512,75,14,81,Month-to-Month,1
CMP_5063,19,8687.863145623443,208,5,87,Month-to-Month,1
CMP_5064,47,5860.693266467603,157,2,77,Month-to-Month,1
CMP_5065,52,4397.781627967492,71,5,47,Month-to-Month,1
CMP_5066,14,3663.087836528473,94,6,27,Two Year,0
CMP_5067,56,1687.0873777981715,264,5,51,Month-to-Month,1
CMP_5068,38,1512.2368485530733,366,9,20,Month-to-Month,0
CMP_5069,53,7039.397436679748,232,5,13,Two Year,0
CMP_5070,36,2968.046953626024,83,0,63,One Year,0
CMP_5071,40,2919.2860211082448,100,2,44,One Year,0
CMP_5072,17,9982.853017538964,353,6,24,Two Year,0
CMP_5073,30,2285.2965998010563,334,3,3,Month-to-Month,0
CMP_5074,9,1906.5677151438817,473,11,10,One Year,0
CMP_5075,33,1437.509663719246,386,3,65,Month-to-Month,1
CMP_5076,56,6008.1507790845635,250,6,49,Month-to-Month,1
CMP_5077,52,6464.706347019964,276,8,58,Month-to-Month,1
CMP_5078,25,3969.6652994403785,499,13,77,Month-to-Month,1
CMP_5079,14,5586.426687358944,407,10,78,Two Year,1
CMP_5080,11,7989.795543976669,161,12,2,Two Year,0
CMP_5081,53,8271.98959905661,120,12,66,Two Year,1
CMP_5082,35,9600.164719298658,439,14,31,Month-to-Month,1
CMP_5083,41,8330.545866267308,22,1,68,Two Year,0
CMP_5084,59,5865.993648815553,446,8,83,One Year,1
CMP_5085,14,2206.7411754500367,176,2,37,Month-to-Month,1
CMP_5086,30,1447.7537981770029,20,5,73,One Year,0
CMP_5087,41,1017.8629541531624,453,3,24,Month-to-Month,0
CMP_5088,4,6831.995401961145,244,0,77,Month-to-Month,1
CMP_5089,59,8171.594426280934,390,8,44,Two Year,1
CMP_5090,4,5332.4975314987505,60,10,83,One Year,1
CMP_5091,28,1019.7846609195794,83,14,41,Month-to-Month,1
CMP_5092,8,5586.970458617713,107,5,74,One Year,0
CMP_5093,2,9389.61798448323,288,7,51,Two Year,1
CMP_5094,41,6177.325313858374,197,14,42,One Year,1
CMP_5095,46,8189.561140396741,9,14,78,Month-to-Month,1
CMP_5096,22,8101.45015972163,110,1,40,Month-to-Month,1
CMP_5097,41,9355.226447916202,282,6,48,Month-to-Month,1
CMP_5098,56,7817.173273673797,377,5,84,Two Year,0
CMP_5099,55,7603.154883124351,104,1,4,Month-to-Month,0
CMP_5100,16,2723.9753172210853,242,1,60,Month-to-Month,1
CMP_5101,29,1069.2889755502738,273,3,39,Month-to-Month,1
CMP_5102,49,5417.194918011173,325,3,5,Two Year,0
CMP_5103,48,1682.1249754941744,404,2,6,One Year,0
CMP_5104,30,9640.860824640917,493,7,14,One Year,0
CMP_5105,12,3254.2852450137716,90,13,70,Month-to-Month,1
CMP_5106,35,8602.969932150783,324,6,78,Month-to-Month,1
CMP_5107,11,4182.433939423363,36,1,12,Two Year,0
CMP_5108,46,3570.3453736450856,340,2,62,Two Year,0
CMP_5109,50,9384.0064375779,55,9,27,Two Year,0
CMP_5110,21,3951.5644348191277,83,8,54,Two Year,1
CMP_5111,21,4207.7351322997965,190,12,12,Two Year,0
CMP_5112,5,1507.8719063226372,178,4,8,One Year,0
CMP_5113,48,6869.2433201838385,440,1,74,Two Year,0
CMP_5114,20,3243.974437536378,110,2,16,One Year,0
CMP_5115,37,6063.239594475318,67,7,52,Month-to-Month,1
CMP_5116,3,6117.84118850549,80,3,26,Month-to-Month,0
CMP_5117,44,7332.3971081597865,320,13,8,Two Year,0
CMP_5118,33,7579.794118638191,325,1,45,Month-to-Month,1
CMP_5119,53,5387.298126814625,377,1,84,Two Year,0
CMP_5120,9,3644.4235022323287,85,5,81,Month-to-Month,1
CMP_5121,9,8455.783500929972,365,7,19,Month-to-Month,0
CMP_5122,4,3443.723669380605,132,6,17,Month-to-Month,0
CMP_5123,35,5321.336397458649,187,3,65,Month-to-Month,1
CMP_5124,17,4311.899540435416,247,1,29,Month-to-Month,0
CMP_5125,34,8623.244666712037,189,8,14,Month-to-Month,1
CMP_5126,24,4603.226045885373,224,3,17,Two Year,0
CMP_5127,32,4167.942293956101,75,8,13,Month-to-Month,1
CMP_5128,1,7053.325082527555,461,4,63,Month-to-Month,1
CMP_5129,8,6223.190543683706,346,13,33,Month-to-Month,1
CMP_5130,45,1518.8449182105378,158,11,29,One Year,0
CMP_5131,23,5327.60366026765,249,14,37,One Year,1
CMP_5132,47,7487.044689165852,144,11,83,One Year,1
CMP_5133,40,9924.710263617884,75,10,46,Month-to-Month,1
CMP_5134,12,6476.894922718032,50,10,24,Month-to-Month,1
CMP_5135,54,4017.7841311925185,51,13,14,One Year,0
CMP_5136,12,2648.440198120125,83,6,5,Two Year,0
CMP_5137,46,8791.887224456543,426,11,53,Month-to-Month,1
CMP_5138,47,8238.369515078277,153,4,88,Month-to-Month,1
CMP_5139,15,2722.266797404156,402,14,30,Month-to-Month,0
CMP_5140,41,2406.004856392448,134,1,60,Month-to-Month,1
CMP_5141,19,7293.799379706168,460,5,73,One Year,0
CMP_5142,26,3492.0445882282147,131,6,28,One Year,0
CMP_5143,52,3410.788584438599,369,13,26,Month-to-Month,1
CMP_5144,29,1946.757347142725,123,14,18,Month-to-Month,0
CMP_5145,22,3007.767437243384,458,10,36,Two Year,1
CMP_5146,40,4561.321797130171,489,12,8,Two Year,0
CMP_5147,21,7461.964204087948,361,5,18,Two Year,0
CMP_5148,51,3694.9268969306227,421,12,84,Month-to-Month,1
CMP_5149,38,3621.7412250585057,493,13,58,One Year,1
CMP_5150,20,3206.6758992481405,266,2,32,Month-to-Month,1
CMP_5151,57,5043.694841354909,248,9,49,Month-to-Month,1
CMP_5152,29,2216.048630442496,478,7,48,Month-to-Month,1
CMP_5153,51,5113.491973305193,386,2,82,One Year,0
CMP_5154,4,7189.667783849553,107,13,71,Month-to-Month,1
CMP_5155,55,783.0097883099106,493,4,65,Two Year,0
CMP_5156,7,592.9041129047378,41,8,33,Month-to-Month,1
CMP_5157,28,1213.6676464678376,146,10,50,Month-to-Month,1
CMP_5158,28,5588.770586417065,41,4,4,Month-to-Month,0
CMP_5159,4,8617.323290261333,12,14,84,Month-to-Month,1
CMP_5160,22,546.4024271923935,235,6,36,Month-to-Month,1
CMP_5161,12,9398.28239355447,337,10,28,Month-to-Month,0
CMP_5162,45,1509.64585992009,401,13,3,Month-to-Month,0
CMP_5163,3,8498.84351655315,300,6,6,Month-to-Month,0
CMP_5164,22,5087.120267337994,111,4,45,One Year,0
CMP_5165,44,6763.895179149018,352,1,23,Month-to-Month,0
CMP_5166,2,5351.488352248233,446,4,7,One Year,0
CMP_5167,24,5031.958139203869,22,6,61,One Year,1
CMP_5168,34,8431.54456946172,317,6,65,Month-to-Month,1
CMP_5169,27,7680.9206058942555,87,3,6,Two Year,0
CMP_5170,55,5092.3212469685395,426,0,24,One Year,0
CMP_5171,41,1560.5413292625851,292,5,37,Month-to-Month,1
CMP_5172,1,1596.3281134868773,474,12,45,Two Year,1
CMP_5173,8,8114.624876831217,198,14,51,Two Year,1
CMP_5174,23,5529.2109028015675,465,13,88,Two Year,1
CMP_5175,38,5075.096832083945,219,2,45,One Year,0
CMP_5176,6,6965.3849929267935,285,10,63,Month-to-Month,1
CMP_5177,22,8658.995042435472,224,4,29,Month-to-Month,0
CMP_5178,25,6474.2948719263995,446,3,25,One Year,0
CMP_5179,18,7747.0550722915505,463,14,10,Two Year,0
CMP_5180,17,7770.069979111091,293,12,35,One Year,1
CMP_5181,12,3884.483763533111,348,1,55,Two Year,0
CMP_5182,6,3103.790358589459,198,11,25,Month-to-Month,0
CMP_5183,26,8111.058638164007,162,14,45,Month-to-Month,1
CMP_5184,27,4083.1985219503135,469,6,12,Two Year,0
CMP_5185,8,9081.6920619657,108,13,4,One Year,0
CMP_5186,19,1162.0616189361365,38,4,67,Two Year,0
CMP_5187,42,1053.0663647157266,106,14,17,One Year,0
CMP_5188,1,9306.539520963379,131,13,73,Month-to-Month,1
CMP_5189,57,6660.321684723631,218,6,65,One Year,1
CMP_5190,29,4106.193886259157,329,8,82,Two Year,1
CMP_5191,45,7673.073940753737,436,3,53,One Year,0
CMP_5192,49,6887.104694939592,300,4,84,Month-to-Month,1
CMP_5193,35,5546.4099447861645,183,8,57,Month-to-Month,1
CMP_5194,40,1439.2967552951877,84,12,28,One Year,0
CMP_5195,14,8215.706079281139,145,9,16,Month-to-Month,0
CMP_5196,35,8727.220311465935,478,10,21,One Year,0
CMP_5197,48,2135.6025412501667,35,13,77,Month-to-Month,1
CMP_5198,45,8579.860693782133,376,12,42,Month-to-Month,1
CMP_5199,20,8839.549454657361,427,3,54,Two Year,0
CMP_5200,56,5719.571816740902,67,4,32,Month-to-Month,1
CMP_5201,49,6733.700844115527,52,12,38,Two Year,1
CMP_5202,13,4131.254540137668,91,4,70,Month-to-Month,1
CMP_5203,38,3177.020651338027,308,7,38,Two Year,1
CMP_5204,49,7358.839896040626,65,14,54,Month-to-Month,1
CMP_5205,46,8687.813915650178,400,12,60,Month-to-Month,1
CMP_5206,49,6713.736753079602,338,14,77,Two Year,1
CMP_5207,8,5360.1108011422175,444,3,77,One Year,0
CMP_5208,43,2009.7852850196298,278,3,47,Month-to-Month,1
CMP_5209,20,1007.8577697457724,415,12,12,Two Year,0
CMP_5210,33,4734.072007344091,288,6,53,One Year,1
CMP_5211,26,968.820855125502,470,10,33,Two Year,1
CMP_5212,39,5908.679003118638,84,4,28,One Year,0
CMP_5213,21,4135.927317518827,184,5,3,Month-to-Month,0
CMP_5214,53,7693.29663697871,276,5,82,Month-to-Month,1
CMP_5215,49,3403.6607199437426,81,11,26,Month-to-Month,0
CMP_5216,42,6133.335659190605,446,5,54,One Year,0
CMP_5217,43,5607.993456673455,225,13,40,Month-to-Month,1
CMP_5218,54,544.768042461291,397,9,66,Month-to-Month,1
CMP_5219,41,1187.6992835109481,286,4,68,Month-to-Month,1
CMP_5220,9,3258.4980186171947,32,12,89,Month-to-Month,1
CMP_5221,24,8881.233269697268,365,12,47,Two Year,1
CMP_5222,37,1896.6420715478964,81,4,2,One Year,0
CMP_5223,49,7253.4961393751455,168,8,42,One Year,1
CMP_5224,41,9746.98237844673,13,12,34,Two Year,1
CMP_5225,17,8010.391750565975,179,7,21,One Year,0
CMP_5226,24,2807.9809360269173,466,14,44,Two Year,1
CMP_5227,21,9129.469973924275,311,3,87,Month-to-Month,1
CMP_5228,51,1384.5179868297057,80,6,2,Month-to-Month,1
CMP_5229,59,4947.348447771989,249,7,59,Month-to-Month,1
CMP_5230,39,8931.64812340093,126,11,86,Month-to-Month,1
CMP_5231,55,6592.0242379402625,189,8,16,Two Year,0
CMP_5232,41,4429.623364913139,36,4,20,One Year,0
CMP_5233,39,3281.7222340031035,490,2,26,Month-to-Month,0
CMP_5234,13,4063.4443505243244,455,14,16,One Year,0
CMP_5235,11,5334.946919588219,254,12,70,One Year,1
CMP_5236,46,3530.91733379167,61,3,23,Month-to-Month,0
CMP_5237,19,9705.194689781847,314,14,42,One Year,1
CMP_5238,11,9364.237704128378,376,9,37,Two Year,1
CMP_5239,13,8771.378948036046,148,5,72,Two Year,0
CMP_5240,46,4507.383437465207,322,9,6,One Year,0
CMP_5241,45,7067.366808684675,88,10,37,Month-to-Month,1
CMP_5242,1,9076.878416841664,484,4,22,Month-to-Month,0
CMP_5243,40,8579.080132949817,60,8,6,Month-to-Month,0
CMP_5244,44,4436.106633191973,283,12,32,One Year,1
CMP_5245,19,1567.6674685614767,277,10,17,Month-to-Month,1
CMP_5246,12,1218.48845642822,468,10,38,Month-to-Month,1
CMP_5247,8,5982.108429644175,170,13,17,Two Year,0
CMP_5248,8,6604.965384503851,460,2,37,Two Year,0
CMP_5249,53,8573.504743671729,471,1,23,One Year,0
CMP_5250,45,3278.892693239795,162,5,49,Month-to-Month,1
CMP_5251,12,2090.9696602254035,253,12,61,Month-to-Month,1
CMP_5252,48,4100.555415192895,190,6,49,Month-to-Month,1
CMP_5253,33,3858.963674506613,486,4,61,One Year,0
CMP_5254,45,1758.4550631696202,82,0,77,Month-to-Month,1
CMP_5255,26,6886.685198874945,26,2,32,Two Year,0
CMP_5256,39,5332.573436929071,112,2,86,Two Year,0
CMP_5257,28,7350.666183090279,277,11,63,Month-to-Month,1
CMP_5258,58,3850.56564161248,256,13,7,Month-to-Month,0
CMP_5259,5,3594.1710099881716,19,3,22,One Year,0
CMP_5260,8,4989.4706039166285,374,13,85,Two Year,1
CMP_5261,25,8835.369781253896,308,9,6,Two Year,0
CMP_5262,27,882.6724139728133,164,5,61,Month-to-Month,1
CMP_5263,46,8145.911764316485,209,4,14,Month-to-Month,0
CMP_5264,23,4005.3823202486865,473,0,16,One Year,0
CMP_5265,30,8618.880744990538,117,14,3,One Year,0
CMP_5266,45,8120.928583940637,172,5,9,Month-to-Month,0
CMP_5267,47,3813.2318502628395,357,13,47,One Year,1
CMP_5268,23,7091.827085555352,257,13,85,One Year,1
CMP_5269,49,2016.5111893476812,445,8,42,Month-to-Month,1
CMP_5270,47,9014.674745555985,190,10,42,Two Year,1
CMP_5271,20,4342.66511229314,351,0,23,Month-to-Month,0
CMP_5272,18,4828.4433458744015,231,7,3,One Year,0
CMP_5273,18,7204.710984851356,20,7,1,One Year,0
CMP_5274,2,8297.982248696084,160,2,67,Month-to-Month,1
CMP_5275,4,2745.2560616179912,358,14,71,One Year,1
CMP_5276,30,6782.8263288314565,115,12,3,One Year,0
CMP_5277,33,4223.98141694691,5,8,49,Two Year,1
CMP_5278,36,4002.6777780376324,45,10,67,Month-to-Month,1
CMP_5279,18,7055.24532743622,52,12,55,One Year,1
CMP_5280,37,4178.241104481376,419,12,4,One Year,0
CMP_5281,19,3788.0307515618724,424,10,31,One Year,1
CMP_5282,47,8440.939877199304,112,7,66,Two Year,1
CMP_5283,28,1462.1231763945607,165,2,78,Month-to-Month,1
CMP_5284,40,6920.979916887001,165,9,64,Month-to-Month,1
CMP_5285,20,2862.891241010934,363,4,31,One Year,0
CMP_5286,49,647.2332973488079,132,2,63,Month-to-Month,1
CMP_5287,33,2084.260554290574,214,4,66,Two Year,0
CMP_5288,12,6263.2845328707435,155,8,31,One Year,1
CMP_5289,58,7236.708319116406,448,14,47,Month-to-Month,1
CMP_5290,51,700.0489437850404,259,11,22,Two Year,0
CMP_5291,15,846.0417113663414,475,3,74,Month-to-Month,1
CMP_5292,41,9074.150091008054,467,5,83,One Year,0
CMP_5293,39,1196.4052720803384,222,2,46,Month-to-Month,1
CMP_5294,2,8994.730506857426,34,2,89,Month-to-Month,1
CMP_5295,29,2667.576180633605,477,4,58,Month-to-Month,1
CMP_5296,41,7530.169101503022,49,7,61,One Year,1
CMP_5297,10,3442.4658649871144,84,13,46,Month-to-Month,1
CMP_5298,2,8658.144243287246,43,7,1,Month-to-Month,0
CMP_5299,51,7154.3212215314,244,2,25,Month-to-Month,0
CMP_5300,11,4317.227856716104,49,7,61,Month-to-Month,1
CMP_5301,13,1224.8733146537556,82,12,81,Two Year,1
CMP_5302,10,7460.651746772667,341,10,14,Month-to-Month,0
CMP_5303,14,6360.4051816692245,400,12,45,Two Year,1
CMP_5304,18,527.661319420993,353,7,77,One Year,1
CMP_5305,51,589.4886317382305,292,2,39,One Year,0
CMP_5306,54,8183.533245330593,444,9,66,Month-to-Month,1
CMP_5307,9,2964.297518617612,284,14,32,Two Year,1
CMP_5308,57,6543.269843416624,120,12,58,Month-to-Month,1
CMP_5309,39,4815.036987769851,273,14,56,One Year,1
CMP_5310,28,8702.585137956788,408,9,6,Two Year,0
CMP_5311,3,9211.130574473642,339,1,89,Two Year,0
CMP_5312,20,9969.673270449113,316,9,67,One Year,1
CMP_5313,6,1959.999290168845,57,1,82,Two Year,0
